danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,year,hit,bars,beats,sections,segments,tatums
0.731,0.703,1,-8.189,1,0.0691,0.0178,4.58e-05,0.374,0.301,129.946,audio_features,1FfZVoB5EP6K2SQ83a4Vlz,spotify:track:1FfZVoB5EP6K2SQ83a4Vlz,https://api.spotify.com/v1/tracks/1FfZVoB5EP6K2SQ83a4Vlz,https://api.spotify.com/v1/audio-analysis/1FfZVoB5EP6K2SQ83a4Vlz,302409,4,1013,0,0.5323921609916858,2.1163415095321674,0.049601754129660176,3.650689103942989,4.232683019064335
0.641,0.813,6,-8.339,0,0.0597,0.0656,0.898,0.132,0.394,145.974,audio_features,3vqGLNhXZO4GoJD9dn3HYi,spotify:track:3vqGLNhXZO4GoJD9dn3HYi,https://api.spotify.com/v1/tracks/3vqGLNhXZO4GoJD9dn3HYi,https://api.spotify.com/v1/audio-analysis/3vqGLNhXZO4GoJD9dn3HYi,642433,4,1013,0,0.6023978610299577,2.401808526018669,0.040471174126043674,5.209885376918007,4.803617052037338
0.539,0.844,3,-4.848,0,0.032,0.0926,0.943,0.212,0.127,129.006,audio_features,664jBL8NgKFYdiMK9bnCcz,spotify:track:664jBL8NgKFYdiMK9bnCcz,https://api.spotify.com/v1/tracks/664jBL8NgKFYdiMK9bnCcz,https://api.spotify.com/v1/audio-analysis/664jBL8NgKFYdiMK9bnCcz,352946,4,1013,0,0.535492833320914,2.1363047424548633,0.03683284038715282,4.553105730934968,4.272609484909727
0.467,0.76,11,-9.291,1,0.0527,0.118,0.782,0.136,0.171,102.05,audio_features,5XB8xpi0UsOqGUlZE0ZS5Y,spotify:track:5XB8xpi0UsOqGUlZE0ZS5Y,https://api.spotify.com/v1/tracks/5XB8xpi0UsOqGUlZE0ZS5Y,https://api.spotify.com/v1/audio-analysis/5XB8xpi0UsOqGUlZE0ZS5Y,161037,3,1013,0,0.5588777734309506,1.695262579407217,0.03104876519060837,3.9059346609785326,3.390525158814434
0.39,0.49,3,-14.218,0,0.0306,0.521,0.967,0.0974,0.109,152.977,audio_features,74zlzhk8zOGaUyXogJdugg,spotify:track:74zlzhk8zOGaUyXogJdugg,https://api.spotify.com/v1/tracks/74zlzhk8zOGaUyXogJdugg,https://api.spotify.com/v1/audio-analysis/74zlzhk8zOGaUyXogJdugg,284833,4,1013,0,0.6319484931082857,2.499707372739441,0.052662374425690474,3.791690958649714,4.999414745478882
0.737,0.436,7,-9.146,1,0.0555,0.161,0.106,0.16,0.36,83.022,audio_features,0WPOxxoEVoglAvhqroDpQA,spotify:track:0WPOxxoEVoglAvhqroDpQA,https://api.spotify.com/v1/tracks/0WPOxxoEVoglAvhqroDpQA,https://api.spotify.com/v1/audio-analysis/0WPOxxoEVoglAvhqroDpQA,207038,4,1013,0,0.34293249692580335,1.3668999525352443,0.024150175839845307,3.5066055319455383,2.7337999050704886
0.648,0.59,2,-9.664,1,0.0942,0.697,0.808,0.111,0.401,81.045,audio_features,7eWGnKg4B44sbBPpQp4y2c,spotify:track:7eWGnKg4B44sbBPpQp4y2c,https://api.spotify.com/v1/tracks/7eWGnKg4B44sbBPpQp4y2c,https://api.spotify.com/v1/audio-analysis/7eWGnKg4B44sbBPpQp4y2c,181922,4,1013,0,0.32981135120522415,1.3467296840879985,0.03298113512052241,3.9577362144626895,2.693459368175997
0.559,0.711,8,-9.187,0,0.0353,0.00334,0.547,0.133,0.12,121.992,audio_features,6iKoZQltZYMKXvwWMK8rsy,spotify:track:6iKoZQltZYMKXvwWMK8rsy,https://api.spotify.com/v1/tracks/6iKoZQltZYMKXvwWMK8rsy,https://api.spotify.com/v1/audio-analysis/6iKoZQltZYMKXvwWMK8rsy,358033,4,1013,0,0.48878206068170627,1.9746795251540934,0.025137363120773467,3.977289453775713,3.949359050308187
0.418,0.202,1,-10.219,1,0.0337,0.882,0.000394,0.104,0.0855,138.872,audio_features,28gvzxanNIwChxqQYMJ8vJ,spotify:track:28gvzxanNIwChxqQYMJ8vJ,https://api.spotify.com/v1/tracks/28gvzxanNIwChxqQYMJ8vJ,https://api.spotify.com/v1/audio-analysis/28gvzxanNIwChxqQYMJ8vJ,203008,4,1013,0,0.5566289408528551,2.236367603072533,0.03448143881389368,2.8668853413837314,4.472735206145066
0.786,0.484,8,-10.619,1,0.0414,0.092,0.848,0.0884,0.295,119.98,audio_features,0XvzfXYGaGTYH2LbVAD4G0,spotify:track:0XvzfXYGaGTYH2LbVAD4G0,https://api.spotify.com/v1/tracks/0XvzfXYGaGTYH2LbVAD4G0,https://api.spotify.com/v1/audio-analysis/0XvzfXYGaGTYH2LbVAD4G0,276827,4,1013,0,0.4948946916475539,1.9759663965781897,0.043348440144311294,4.074753373565262,3.9519327931563795
0.755,0.554,5,-9.166,1,0.0363,0.154,4.57e-06,0.0923,0.56,94.013,audio_features,6b4QDa2UGHChUxiLZ1BAls,spotify:track:6b4QDa2UGHChUxiLZ1BAls,https://api.spotify.com/v1/tracks/6b4QDa2UGHChUxiLZ1BAls,https://api.spotify.com/v1/audio-analysis/6b4QDa2UGHChUxiLZ1BAls,178723,4,1013,0,0.3804761995351476,1.5386905128259647,0.027976191142290267,4.403452485796488,3.0773810256519294
0.348,0.55,7,-14.21,1,0.0416,0.02,0.912,0.131,0.169,113.123,audio_features,6feyvLfm6lSSC0fCaPUCoO,spotify:track:6feyvLfm6lSSC0fCaPUCoO,https://api.spotify.com/v1/tracks/6feyvLfm6lSSC0fCaPUCoO,https://api.spotify.com/v1/audio-analysis/6feyvLfm6lSSC0fCaPUCoO,402080,4,1013,0,0.5073621607062183,2.0095520875030606,0.0497413883045312,4.523979266297113,4.019104175006121
0.435,0.674,1,-11.212,1,0.185,0.0624,0.801,0.55,0.208,125.02,audio_features,6kTteVJEEkVs3Zges11EPO,spotify:track:6kTteVJEEkVs3Zges11EPO,https://api.spotify.com/v1/tracks/6kTteVJEEkVs3Zges11EPO,https://api.spotify.com/v1/audio-analysis/6kTteVJEEkVs3Zges11EPO,417071,4,1013,0,0.45795508381333305,1.8198319822739255,0.031169717746457222,4.358965143312249,3.639663964547851
0.124,0.148,4,-22.1,0,0.044,0.902,0.862,0.113,0.0316,71.142,audio_features,5rcRRL4g1qDT4P4SVwUgzo,spotify:track:5rcRRL4g1qDT4P4SVwUgzo,https://api.spotify.com/v1/tracks/5rcRRL4g1qDT4P4SVwUgzo,https://api.spotify.com/v1/audio-analysis/5rcRRL4g1qDT4P4SVwUgzo,319799,4,1013,0,0.28768101428820914,1.1569779922460586,0.040650578105942595,2.6766842198989895,2.313955984492117
0.0,0.602,7,-10.703,1,0.0,0.349,0.689,0.11,0.0,0.0,audio_features,1FrJBdcHsbcGP29f7ciWq1,spotify:track:1FrJBdcHsbcGP29f7ciWq1,https://api.spotify.com/v1/tracks/1FrJBdcHsbcGP29f7ciWq1,https://api.spotify.com/v1/audio-analysis/1FrJBdcHsbcGP29f7ciWq1,246400,0,1013,0,0.0,0.0,0.05275970814141144,3.1615240493968857,0.0
0.0949,0.119,5,-19.135,1,0.0389,0.89,0.928,0.0799,0.0311,87.951,audio_features,5HwBdw9RhRCbpvAhoang3u,spotify:track:5HwBdw9RhRCbpvAhoang3u,https://api.spotify.com/v1/tracks/5HwBdw9RhRCbpvAhoang3u,https://api.spotify.com/v1/audio-analysis/5HwBdw9RhRCbpvAhoang3u,323052,4,1013,0,0.32812105809754794,1.3062932690298608,0.0464322252024832,3.1604867954490232,2.6125865380597215
0.58,0.924,2,-5.412,1,0.18,0.00103,0.29,0.275,0.288,89.92,audio_features,2diq9qrwPvu7ukcYHRO3U7,spotify:track:2diq9qrwPvu7ukcYHRO3U7,https://api.spotify.com/v1/tracks/2diq9qrwPvu7ukcYHRO3U7,https://api.spotify.com/v1/audio-analysis/2diq9qrwPvu7ukcYHRO3U7,177771,4,1014,0,0.3600144140771036,1.451308106748324,0.028126126099773722,3.150126123174657,2.902616213496648
0.31,0.914,2,-6.096,1,0.05,0.00026,0.177,0.135,0.588,98.152,audio_features,4xqXtJB5FEsknFLEYKUfuS,spotify:track:4xqXtJB5FEsknFLEYKUfuS,https://api.spotify.com/v1/tracks/4xqXtJB5FEsknFLEYKUfuS,https://api.spotify.com/v1/audio-analysis/4xqXtJB5FEsknFLEYKUfuS,238891,4,1014,0,0.40185718297110096,1.615800756529635,0.04186012322615635,3.9515956325491595,3.23160151305927
0.137,0.939,7,-7.391,0,0.0695,9.85e-05,0.6,0.229,0.273,170.047,audio_features,1H4WiaGiigZu0i3GlMWrpg,spotify:track:1H4WiaGiigZu0i3GlMWrpg,https://api.spotify.com/v1/tracks/1H4WiaGiigZu0i3GlMWrpg,https://api.spotify.com/v1/audio-analysis/1H4WiaGiigZu0i3GlMWrpg,291229,4,1014,0,0.6421070450817519,2.5649944528132016,0.044638457679480076,3.7221606249658774,5.129988905626403
0.275,0.855,2,-5.905,1,0.0409,0.000503,0.722,0.296,0.256,104.987,audio_features,4GxdcyyqGh0yZYX3K003Xo,spotify:track:4GxdcyyqGh0yZYX3K003Xo,https://api.spotify.com/v1/tracks/4GxdcyyqGh0yZYX3K003Xo,https://api.spotify.com/v1/audio-analysis/4GxdcyyqGh0yZYX3K003Xo,312884,3,1014,0,0.6488032488487099,1.9368215211936854,0.03515682629229462,3.3558788733553957,3.873643042387371
0.377,0.295,7,-9.83,1,0.0355,0.0735,0.383,0.152,0.119,124.122,audio_features,2lRfX74qsPiiWRL1cNVs9x,spotify:track:2lRfX74qsPiiWRL1cNVs9x,https://api.spotify.com/v1/tracks/2lRfX74qsPiiWRL1cNVs9x,https://api.spotify.com/v1/audio-analysis/2lRfX74qsPiiWRL1cNVs9x,307796,3,1014,0,0.5035807024625909,1.5139910151455958,0.03573798533605484,2.4659209881877837,3.0279820302911915
0.579,0.943,2,-5.184,1,0.0427,0.000367,0.472,0.195,0.678,125.053,audio_features,0IjLyIuhdmu3wXcD0RyVNX,spotify:track:0IjLyIuhdmu3wXcD0RyVNX,https://api.spotify.com/v1/tracks/0IjLyIuhdmu3wXcD0RyVNX,https://api.spotify.com/v1/audio-analysis/0IjLyIuhdmu3wXcD0RyVNX,194849,4,1014,0,0.5080847054186464,2.057999665382598,0.05645385615762738,3.7772761938194317,4.115999330765196
0.285,0.964,10,-5.546,1,0.079,4.13e-05,0.79,0.348,0.475,99.206,audio_features,06QqQqeKW2ntdBSxiCm0Jo,spotify:track:06QqQqeKW2ntdBSxiCm0Jo,https://api.spotify.com/v1/tracks/06QqQqeKW2ntdBSxiCm0Jo,https://api.spotify.com/v1/audio-analysis/06QqQqeKW2ntdBSxiCm0Jo,245776,4,1014,0,0.5207990457008486,2.0587837275361673,0.02848119781176516,3.584562181737872,4.117567455072335
0.335,0.449,2,-9.824,1,0.0301,0.0194,0.692,0.146,0.135,109.965,audio_features,5hDAmRSmyoDWIOs1x1BLkQ,spotify:track:5hDAmRSmyoDWIOs1x1BLkQ,https://api.spotify.com/v1/tracks/5hDAmRSmyoDWIOs1x1BLkQ,https://api.spotify.com/v1/audio-analysis/5hDAmRSmyoDWIOs1x1BLkQ,368005,4,1014,0,0.3695603769537584,1.4782415078150335,0.03532562426763867,3.0081127741750775,2.956483015630067
0.348,0.963,2,-4.605,1,0.151,3.8e-05,0.629,0.324,0.413,175.101,audio_features,4wZSfPrhE1cIgVFAy75X05,spotify:track:4wZSfPrhE1cIgVFAy75X05,https://api.spotify.com/v1/tracks/4wZSfPrhE1cIgVFAy75X05,https://api.spotify.com/v1/audio-analysis/4wZSfPrhE1cIgVFAy75X05,162800,4,1014,0,0.6879606879606879,2.77027027027027,0.04299754299754299,3.163390663390663,5.54054054054054
0.131,0.562,2,-8.548,1,0.0358,0.000244,0.856,0.0824,0.0562,72.174,audio_features,0ndKJPhsFrODpnOlaQnNuU,spotify:track:0ndKJPhsFrODpnOlaQnNuU,https://api.spotify.com/v1/tracks/0ndKJPhsFrODpnOlaQnNuU,https://api.spotify.com/v1/audio-analysis/0ndKJPhsFrODpnOlaQnNuU,428253,1,1014,0,0.3058937101551551,1.2282449736000884,0.035025997346010126,2.5522276732792712,2.456489947200177
0.491,0.728,2,-8.96,1,0.036,0.0089,0.857,0.12,0.194,125.018,audio_features,0u9sXeZcjrOK3HuBoqRTS9,spotify:track:0u9sXeZcjrOK3HuBoqRTS9,https://api.spotify.com/v1/tracks/0u9sXeZcjrOK3HuBoqRTS9,https://api.spotify.com/v1/audio-analysis/0u9sXeZcjrOK3HuBoqRTS9,409907,4,1014,0,0.522070047748429,2.08584061133134,0.024395796623758365,3.4080927883390433,4.17168122266268
0.639,0.379,9,-9.224,0,0.0283,0.00298,0.821,0.331,0.192,123.024,audio_features,40SDoPrRXlZIWlQOK3meCI,spotify:track:40SDoPrRXlZIWlQOK3meCI,https://api.spotify.com/v1/tracks/40SDoPrRXlZIWlQOK3meCI,https://api.spotify.com/v1/audio-analysis/40SDoPrRXlZIWlQOK3meCI,267653,4,1014,0,0.5118561578089149,2.0362161022325447,0.026153234340601492,3.179486060550267,4.072432204465089
0.345,0.59,1,-8.382,0,0.0316,7.24e-05,0.803,0.172,0.117,92.015,audio_features,2fDEk0FcLWumhLXKXLzjI9,spotify:track:2fDEk0FcLWumhLXKXLzjI9,https://api.spotify.com/v1/tracks/2fDEk0FcLWumhLXKXLzjI9,https://api.spotify.com/v1/audio-analysis/2fDEk0FcLWumhLXKXLzjI9,453747,4,1014,0,0.38127001571163044,1.5316916816160877,0.033058093847829234,2.4440950718161742,3.0633833632321754
0.137,0.244,4,-15.441,0,0.05,0.807,0.924,0.111,0.0344,73.081,audio_features,3ZXbEKRL6Qzc0koNe7rbCt,spotify:track:3ZXbEKRL6Qzc0koNe7rbCt,https://api.spotify.com/v1/tracks/3ZXbEKRL6Qzc0koNe7rbCt,https://api.spotify.com/v1/audio-analysis/3ZXbEKRL6Qzc0koNe7rbCt,220973,3,1014,0,0.4796958981430021,1.4481385604317045,0.022627165006745383,3.9688047421831403,2.896277120863409
0.41,0.492,4,-7.55,0,0.0277,0.0013,0.872,0.0994,0.151,97.043,audio_features,1VqWkPxvADiyHdEZDZYSfC,spotify:track:1VqWkPxvADiyHdEZDZYSfC,https://api.spotify.com/v1/tracks/1VqWkPxvADiyHdEZDZYSfC,https://api.spotify.com/v1/audio-analysis/1VqWkPxvADiyHdEZDZYSfC,353280,4,1014,0,0.399116847826087,1.6077898550724639,0.031136775362318844,2.403192934782609,3.2155797101449277
0.234,0.491,5,-11.057,1,0.0396,0.0174,0.82,0.254,0.0724,102.044,audio_features,2aeWtWsVwXVne4AKvFNoi6,spotify:track:2aeWtWsVwXVne4AKvFNoi6,https://api.spotify.com/v1/tracks/2aeWtWsVwXVne4AKvFNoi6,https://api.spotify.com/v1/audio-analysis/2aeWtWsVwXVne4AKvFNoi6,605493,4,1014,0,0.5119791984503216,2.0280982441838544,0.0396370992348636,3.3080462403096584,4.056196488367709
0.486,0.638,0,-7.438,1,0.0274,0.00011,0.736,0.204,0.181,104.947,audio_features,19jyu5pUI2YrggEQDahu8w,spotify:track:19jyu5pUI2YrggEQDahu8w,https://api.spotify.com/v1/tracks/19jyu5pUI2YrggEQDahu8w,https://api.spotify.com/v1/audio-analysis/19jyu5pUI2YrggEQDahu8w,406293,4,1014,0,0.42087818670318805,1.6884352987040174,0.024612759456326787,2.5695720872405166,3.376870597408035
0.212,0.894,11,-6.275,1,0.0446,6.61e-06,0.728,0.385,0.436,184.635,audio_features,5SMWUtZSr58zY0l5P0HSQJ,spotify:track:5SMWUtZSr58zY0l5P0HSQJ,https://api.spotify.com/v1/tracks/5SMWUtZSr58zY0l5P0HSQJ,https://api.spotify.com/v1/audio-analysis/5SMWUtZSr58zY0l5P0HSQJ,246107,3,1014,0,1.0198829637571383,3.0637121700114833,0.02844295118047796,2.872738069228274,6.127424340022967
0.0815,0.437,10,-9.541,1,0.0375,0.161,0.962,0.122,0.031,65.457,audio_features,5UvUJQVchEGl9H6FoTYssI,spotify:track:5UvUJQVchEGl9H6FoTYssI,https://api.spotify.com/v1/tracks/5UvUJQVchEGl9H6FoTYssI,https://api.spotify.com/v1/audio-analysis/5UvUJQVchEGl9H6FoTYssI,166707,4,1014,0,0.29992801127873286,1.2117091655660808,0.06598416248132123,3.377189406998532,2.4234183311321615
0.541,0.531,11,-9.413,0,0.0232,0.0067,0.845,0.097,0.701,99.948,audio_features,3VCWcsqzzvL3IRrCmIwRDr,spotify:track:3VCWcsqzzvL3IRrCmIwRDr,https://api.spotify.com/v1/tracks/3VCWcsqzzvL3IRrCmIwRDr,https://api.spotify.com/v1/audio-analysis/3VCWcsqzzvL3IRrCmIwRDr,312226,4,1014,0,0.41316289584528515,1.649448770235053,0.06405626292174964,3.2092187723796566,3.298897540470106
0.591,0.364,2,-12.645,0,0.0375,0.973,0.82,0.114,0.437,94.946,audio_features,2IOjdBYjQVfWlQheigcWWP,spotify:track:2IOjdBYjQVfWlQheigcWWP,https://api.spotify.com/v1/tracks/2IOjdBYjQVfWlQheigcWWP,https://api.spotify.com/v1/audio-analysis/2IOjdBYjQVfWlQheigcWWP,136700,3,1014,0,0.5120709385038648,1.543528114633078,0.03657649560741891,2.8310207600142236,3.087056229266156
0.548,0.397,0,-14.147,1,0.0414,0.901,0.892,0.105,0.04,115.028,audio_features,1NfAOhhBh4D5xKd1yHsuCr,spotify:track:1NfAOhhBh4D5xKd1yHsuCr,https://api.spotify.com/v1/tracks/1NfAOhhBh4D5xKd1yHsuCr,https://api.spotify.com/v1/audio-analysis/1NfAOhhBh4D5xKd1yHsuCr,204932,4,1014,0,0.45868949678151244,1.844517338121401,0.048796754976756646,2.5325515832936696,3.689034676242802
0.54,0.221,11,-12.398,0,0.0415,0.94,0.909,0.117,0.0504,120.206,audio_features,6eRgtSslq37hcnTKH7umka,spotify:track:6eRgtSslq37hcnTKH7umka,https://api.spotify.com/v1/tracks/6eRgtSslq37hcnTKH7umka,https://api.spotify.com/v1/audio-analysis/6eRgtSslq37hcnTKH7umka,166270,3,1014,0,0.6134584483843579,1.8463896436666458,0.04811438810857709,2.056890091641671,3.6927792873332916
0.327,0.226,0,-15.364,1,0.059,0.982,0.905,0.108,0.0453,75.462,audio_features,54VJR895o3rXAnJgM46WW7,spotify:track:54VJR895o3rXAnJgM46WW7,https://api.spotify.com/v1/tracks/54VJR895o3rXAnJgM46WW7,https://api.spotify.com/v1/audio-analysis/54VJR895o3rXAnJgM46WW7,121862,1,1014,0,0.2954154719093941,1.222691814291659,0.05744189731571552,2.7490050858235286,2.445383628583318
0.505,0.329,4,-13.02,1,0.0331,0.848,0.903,0.0885,0.0392,105.063,audio_features,6WaCxPbWV9Fs39uCmQuBOv,spotify:track:6WaCxPbWV9Fs39uCmQuBOv,https://api.spotify.com/v1/tracks/6WaCxPbWV9Fs39uCmQuBOv,https://api.spotify.com/v1/audio-analysis/6WaCxPbWV9Fs39uCmQuBOv,138058,4,1014,0,0.427355999136596,1.7021806745271197,0.0362166100963217,2.8900854856864715,3.4043613490542395
0.219,0.209,0,-14.737,1,0.0363,0.935,0.884,0.127,0.0554,79.833,audio_features,7GXWToZdKdW5MAsZvID8GP,spotify:track:7GXWToZdKdW5MAsZvID8GP,https://api.spotify.com/v1/tracks/7GXWToZdKdW5MAsZvID8GP,https://api.spotify.com/v1/audio-analysis/7GXWToZdKdW5MAsZvID8GP,178182,4,1014,0,0.3198971480159053,1.2795885920636212,0.028061153334728535,2.3851980334519256,2.5591771841272424
0.233,0.0817,11,-17.295,1,0.0526,0.753,0.82,0.116,0.0391,120.297,audio_features,6fbeusoybO544b2NValnTR,spotify:track:6fbeusoybO544b2NValnTR,https://api.spotify.com/v1/tracks/6fbeusoybO544b2NValnTR,https://api.spotify.com/v1/audio-analysis/6fbeusoybO544b2NValnTR,173689,4,1014,0,0.5008946727318294,2.0150935109901185,0.05757410031400338,2.4411418533137437,4.030187021980237
0.371,0.0465,9,-18.19,0,0.0575,0.967,0.942,0.114,0.155,70.227,audio_features,6hB4c6pab1rA5FGAF5zeE3,spotify:track:6hB4c6pab1rA5FGAF5zeE3,https://api.spotify.com/v1/tracks/6hB4c6pab1rA5FGAF5zeE3,https://api.spotify.com/v1/audio-analysis/6hB4c6pab1rA5FGAF5zeE3,148507,3,1014,0,0.3568851254791267,1.097590102888635,0.05386945290250969,1.9864360757800448,2.19518020577727
0.161,0.244,4,-16.684,0,0.037,0.882,0.887,0.108,0.0376,89.1,audio_features,5vxiiPbzguQ1MWxaDzll7s,spotify:track:5vxiiPbzguQ1MWxaDzll7s,https://api.spotify.com/v1/tracks/5vxiiPbzguQ1MWxaDzll7s,https://api.spotify.com/v1/audio-analysis/5vxiiPbzguQ1MWxaDzll7s,216739,4,1014,0,0.34142447828955563,1.397994823266694,0.08304919742178381,3.0312957058951087,2.795989646533388
0.174,0.0404,4,-18.994,1,0.0385,0.977,0.94,0.0978,0.0402,79.725,audio_features,7pJFP1r6YcA8G45gTh38Ua,spotify:track:7pJFP1r6YcA8G45gTh38Ua,https://api.spotify.com/v1/tracks/7pJFP1r6YcA8G45gTh38Ua,https://api.spotify.com/v1/audio-analysis/7pJFP1r6YcA8G45gTh38Ua,181108,4,1014,0,0.32025091769833014,1.2810036707933206,0.049694107918706404,2.5178348012144576,2.562007341586641
0.278,0.0656,4,-18.594,1,0.0529,0.96,0.937,0.1,0.0792,72.246,audio_features,79eb3m9EokAehIokhlIrjI,spotify:track:79eb3m9EokAehIokhlIrjI,https://api.spotify.com/v1/tracks/79eb3m9EokAehIokhlIrjI,https://api.spotify.com/v1/audio-analysis/79eb3m9EokAehIokhlIrjI,90515,4,1014,0,0.27619630840433324,1.1489766429620263,0.04419140934469332,1.9223263064941596,2.2979532859240526
0.264,0.0557,11,-17.061,0,0.0551,0.96,0.97,0.0821,0.0368,135.081,audio_features,2T3SY481DC9q6lGhGOZ0q3,spotify:track:2T3SY481DC9q6lGhGOZ0q3,https://api.spotify.com/v1/tracks/2T3SY481DC9q6lGhGOZ0q3,https://api.spotify.com/v1/audio-analysis/2T3SY481DC9q6lGhGOZ0q3,234607,4,1014,0,0.5669060615769954,2.254836891535568,0.0554118706804582,2.288936504262004,4.509673783071136
0.216,0.55,7,-5.389,1,0.0345,0.0017,0.925,0.134,0.331,140.197,audio_features,27eGaDG3RTEydeIxwW0vK2,spotify:track:27eGaDG3RTEydeIxwW0vK2,https://api.spotify.com/v1/tracks/27eGaDG3RTEydeIxwW0vK2,https://api.spotify.com/v1/audio-analysis/27eGaDG3RTEydeIxwW0vK2,273007,4,1014,0,0.578740544826349,2.3039734347833765,0.029303318725384754,1.9926256733261634,4.607946869566753
0.14,0.537,2,-8.05,1,0.0368,0.36,0.498,0.318,0.265,76.359,audio_features,2mWGgnFi7mVwzJjEFBtgm9,spotify:track:2mWGgnFi7mVwzJjEFBtgm9,https://api.spotify.com/v1/tracks/2mWGgnFi7mVwzJjEFBtgm9,https://api.spotify.com/v1/audio-analysis/2mWGgnFi7mVwzJjEFBtgm9,369913,4,1014,0,0.34602693495288356,1.3814044043822147,0.032440025151832835,2.7546988024764714,2.7628088087644294
0.138,0.567,9,-7.609,1,0.0318,0.113,0.852,0.137,0.181,174.209,audio_features,42c3GQ6d3RMJI69nIfnXG0,spotify:track:42c3GQ6d3RMJI69nIfnXG0,https://api.spotify.com/v1/tracks/42c3GQ6d3RMJI69nIfnXG0,https://api.spotify.com/v1/audio-analysis/42c3GQ6d3RMJI69nIfnXG0,563829,4,1014,0,0.7413595256717906,2.9583437531592027,0.03901892240377845,2.6923056458607135,5.9166875063184055
0.272,0.593,3,-4.892,1,0.0367,0.0514,0.687,0.138,0.352,80.517,audio_features,7f7cgDat5jt6A4THhUd3ha,spotify:track:7f7cgDat5jt6A4THhUd3ha,https://api.spotify.com/v1/tracks/7f7cgDat5jt6A4THhUd3ha,https://api.spotify.com/v1/audio-analysis/7f7cgDat5jt6A4THhUd3ha,316499,4,1014,0,0.3254358478581724,1.3207008194632628,0.022116999369002008,1.9020619457341728,2.6414016389265256
0.108,0.562,7,-6.519,1,0.0353,0.0643,0.891,0.0796,0.28,81.27,audio_features,0Tsp8DOuGUeqkdNWKUGRZT,spotify:track:0Tsp8DOuGUeqkdNWKUGRZT,https://api.spotify.com/v1/tracks/0Tsp8DOuGUeqkdNWKUGRZT,https://api.spotify.com/v1/audio-analysis/0Tsp8DOuGUeqkdNWKUGRZT,325990,4,1014,0,0.34050097079587593,1.3712066121239328,0.030675763134763598,2.1350331141795467,2.7424132242478656
0.143,0.5,0,-6.13,1,0.0363,0.00583,0.699,0.099,0.119,140.275,audio_features,1oxPg6TN7pnaiL8aakDm7U,spotify:track:1oxPg6TN7pnaiL8aakDm7U,https://api.spotify.com/v1/tracks/1oxPg6TN7pnaiL8aakDm7U,https://api.spotify.com/v1/audio-analysis/1oxPg6TN7pnaiL8aakDm7U,290948,4,1014,0,0.5774234444779518,2.285634467725226,0.03437044312368761,2.0519154544841505,4.571268935450452
0.316,0.44,0,-8.361,1,0.0308,0.342,0.911,0.103,0.116,90.245,audio_features,3lTPLYDucWpXsG5BZJ0zso,spotify:track:3lTPLYDucWpXsG5BZJ0zso,https://api.spotify.com/v1/tracks/3lTPLYDucWpXsG5BZJ0zso,https://api.spotify.com/v1/audio-analysis/3lTPLYDucWpXsG5BZJ0zso,539959,4,1014,0,0.3741024088676346,1.4982616275936453,0.04074382670835624,2.6983525233670473,2.9965232551872907
0.0896,0.575,9,-8.11,1,0.0356,0.352,0.847,0.291,0.13,179.994,audio_features,1AKXsPX3my4RbSE85nzZ0h,spotify:track:1AKXsPX3my4RbSE85nzZ0h,https://api.spotify.com/v1/tracks/1AKXsPX3my4RbSE85nzZ0h,https://api.spotify.com/v1/audio-analysis/1AKXsPX3my4RbSE85nzZ0h,389855,4,1014,0,0.7413006825865904,2.9652027303463617,0.043605922505093556,2.583009644860542,5.9304054606927235
0.507,0.732,0,-7.514,1,0.0305,0.122,0.00277,0.306,0.692,144.003,audio_features,6QGmxDVujGu5HoloisLUqe,spotify:track:6QGmxDVujGu5HoloisLUqe,https://api.spotify.com/v1/tracks/6QGmxDVujGu5HoloisLUqe,https://api.spotify.com/v1/audio-analysis/6QGmxDVujGu5HoloisLUqe,265280,4,1014,0,0.5955971049457178,2.3861580217129075,0.037696019300361885,3.2720144752714115,4.772316043425815
0.465,0.532,10,-5.226,1,0.0266,0.137,0.568,0.0817,0.612,105.514,audio_features,6UAHK4l9xwasCT3xt8WszV,spotify:track:6UAHK4l9xwasCT3xt8WszV,https://api.spotify.com/v1/tracks/6UAHK4l9xwasCT3xt8WszV,https://api.spotify.com/v1/audio-analysis/6UAHK4l9xwasCT3xt8WszV,289253,3,1014,0,0.5600626965988602,1.6836452669360797,0.034571771394991374,2.9040287971792753,3.3672905338721595
0.373,0.833,5,-3.41,1,0.0492,0.0235,0.757,0.11,0.563,139.643,audio_features,4SJDTyf3CYrtDPUmWRdsHZ,spotify:track:4SJDTyf3CYrtDPUmWRdsHZ,https://api.spotify.com/v1/tracks/4SJDTyf3CYrtDPUmWRdsHZ,https://api.spotify.com/v1/audio-analysis/4SJDTyf3CYrtDPUmWRdsHZ,163787,4,1014,0,0.5678117761353839,2.2773526075107333,0.03663301781518606,2.9428524311532804,4.554705215021467
